VOW.DE,02.05.2014,67018
VOW.DE,05.05.2014,69295
VOW.DE,06.05.2014,49051
VOW.DE,07.05.2014,52484
VOW.DE,08.05.2014,51892
VOW.DE,09.05.2014,40368
VOW.DE,12.05.2014,48976
VOW.DE,13.05.2014,116131
VOW.DE,14.05.2014,68446
VOW.DE,15.05.2014,63081
VOW.DE,16.05.2014,93028
VOW.DE,19.05.2014,48970
VOW.DE,20.05.2014,34437
VOW.DE,21.05.2014,65593
VOW.DE,22.05.2014,45599
VOW.DE,23.05.2014,31373
VOW.DE,26.05.2014,37289
VOW.DE,27.05.2014,51212
VOW.DE,28.05.2014,43255
VOW.DE,29.05.2014,16614
VOW.DE,30.05.2014,44257
VOW.DE,02.06.2014,34660
VOW.DE,03.06.2014,40681
VOW.DE,04.06.2014,142068
VOW.DE,05.06.2014,102491
VOW.DE,06.06.2014,61312
VOW.DE,09.06.2014,24039
VOW.DE,10.06.2014,59097
VOW.DE,11.06.2014,56605
VOW.DE,12.06.2014,39686
VOW.DE,13.06.2014,48041
VOW.DE,16.06.2014,44520
VOW.DE,17.06.2014,36075
VOW.DE,18.06.2014,42144
VOW.DE,19.06.2014,38575
VOW.DE,20.06.2014,60507
VOW.DE,23.06.2014,46464
VOW.DE,24.06.2014,69617
VOW.DE,25.06.2014,78426
VOW.DE,26.06.2014,75940
VOW.DE,27.06.2014,75044
VOW.DE,30.06.2014,75081
VOW.DE,01.07.2014,51544
VOW.DE,02.07.2014,73715
VOW.DE,03.07.2014,96880
VOW.DE,04.07.2014,48179
VOW.DE,07.07.2014,75483
VOW.DE,08.07.2014,83802
VOW.DE,09.07.2014,77988
VOW.DE,10.07.2014,85903
VOW.DE,11.07.2014,86023
VOW.DE,14.07.2014,35740
VOW.DE,15.07.2014,63411
VOW.DE,16.07.2014,90223
VOW.DE,17.07.2014,117181
VOW.DE,18.07.2014,57516
VOW.DE,21.07.2014,66719
VOW.DE,22.07.2014,33961
VOW.DE,23.07.2014,41135
VOW.DE,24.07.2014,35415
VOW.DE,25.07.2014,59657
VOW.DE,28.07.2014,104869
VOW.DE,29.07.2014,136215
VOW.DE,30.07.2014,66673
VOW.DE,31.07.2014,135744
VOW.DE,01.08.2014,106415
VOW.DE,04.08.2014,87330
VOW.DE,05.08.2014,99976
VOW.DE,06.08.2014,99836
VOW.DE,07.08.2014,63034
VOW.DE,08.08.2014,62196
VOW.DE,11.08.2014,73429
VOW.DE,12.08.2014,57228
VOW.DE,13.08.2014,77948
VOW.DE,14.08.2014,72634
VOW.DE,15.08.2014,77741
VOW.DE,18.08.2014,48189
VOW.DE,19.08.2014,44475
VOW.DE,20.08.2014,46818
VOW.DE,21.08.2014,42494
VOW.DE,22.08.2014,53636
VOW.DE,25.08.2014,31258
VOW.DE,26.08.2014,22749
VOW.DE,27.08.2014,30731
VOW.DE,28.08.2014,41357
VOW.DE,29.08.2014,54642
VOW.DE,01.09.2014,32764
VOW.DE,02.09.2014,48847
VOW.DE,03.09.2014,61893
VOW.DE,04.09.2014,74538
VOW.DE,05.09.2014,69482
VOW.DE,08.09.2014,47568
VOW.DE,09.09.2014,37742
VOW.DE,10.09.2014,40442
VOW.DE,11.09.2014,31396
VOW.DE,12.09.2014,43910
VOW.DE,15.09.2014,22203
VOW.DE,16.09.2014,55803
VOW.DE,17.09.2014,42346
VOW.DE,18.09.2014,47850
VOW.DE,19.09.2014,66804
VOW.DE,22.09.2014,54437
VOW.DE,23.09.2014,79321
VOW.DE,24.09.2014,54120
VOW.DE,25.09.2014,92254
VOW.DE,26.09.2014,50841
VOW.DE,29.09.2014,82598
VOW.DE,30.09.2014,78002
VOW.DE,01.10.2014,92902
VOW.DE,02.10.2014,106900
VOW.DE,06.10.2014,80849
VOW.DE,07.10.2014,52187
VOW.DE,08.10.2014,73621
VOW.DE,09.10.2014,86451
VOW.DE,10.10.2014,107809
VOW.DE,13.10.2014,79226
VOW.DE,14.10.2014,108276
VOW.DE,15.10.2014,130025
VOW.DE,16.10.2014,149939
VOW.DE,17.10.2014,145710
VOW.DE,20.10.2014,114093
VOW.DE,21.10.2014,80903
VOW.DE,22.10.2014,69874
VOW.DE,23.10.2014,132637
VOW.DE,24.10.2014,49668
VOW.DE,27.10.2014,70381
VOW.DE,28.10.2014,59174
VOW.DE,29.10.2014,42020
VOW.DE,30.10.2014,112827
VOW.DE,31.10.2014,87455
VOW.DE,03.11.2014,71289
VOW.DE,04.11.2014,82816
VOW.DE,05.11.2014,75010
VOW.DE,06.11.2014,94944
VOW.DE,07.11.2014,66412
VOW.DE,10.11.2014,57722
VOW.DE,11.11.2014,50411
VOW.DE,12.11.2014,64250
VOW.DE,13.11.2014,64071
VOW.DE,14.11.2014,44302
VOW.DE,17.11.2014,55726
VOW.DE,18.11.2014,123956
VOW.DE,19.11.2014,55466
VOW.DE,20.11.2014,33935
VOW.DE,21.11.2014,76252
VOW.DE,24.11.2014,84816
VOW.DE,25.11.2014,80274
VOW.DE,26.11.2014,47347
VOW.DE,27.11.2014,22686
VOW.DE,28.11.2014,47188
VOW.DE,01.12.2014,50993
VOW.DE,02.12.2014,41985
VOW.DE,03.12.2014,54587
VOW.DE,04.12.2014,53739
